Return,Volatility,Sharpe Ratio,AAPL weight,JPM weight,KO weight,JNJ weight,XOM weight,BA weight
0.11451031103591916,0.19596707455918652,0.584334441351955,0.1102230384491779,0.3555682715029124,0.07523748493971004,0.03401506251352205,0.13713533751956614,0.28782080507511143
0.12402573162503272,0.17584013522447414,0.7053323262445395,0.25058611331248126,0.30995965162774597,0.09197585956512744,0.12660464023760423,0.04246243524048719,0.17841130001655378
0.14000928903159726,0.16053063244509086,0.8721655605479978,0.24341560614267893,0.17101923609107794,0.14523555897394283,0.09574044890399083,0.22333847331974163,0.12125067656856779
0.08796258488036456,0.2003029767688066,0.4391476666963996,0.1083744169376333,0.2946981286867546,0.054173668163829486,0.16290736985336515,0.014250858277906732,0.3655955580805107
0.12358977303716183,0.14783547063351093,0.8359953975020311,0.17383504955269555,0.0940464545827326,0.11516540417844262,0.26277952824476575,0.20600354890119546,0.14817001454016804
0.1366462761270566,0.17088211201166412,0.7996523130386483,0.08946182214748345,0.2820226375108829,0.07391632730973353,0.10229023679997107,0.28581691370872225,0.16649206252320684
0.13037399909084596,0.15605083475699424,0.8354585176930786,0.26048531970596317,0.20729708434644986,0.22929705714472653,0.10505599718558327,0.08469939153459209,0.1131651500826849
0.11836348976687834,0.16914660371023083,0.6997686454860762,0.04505172852788164,0.25340309501755326,0.08209364090218943,0.16273683243991038,0.22953845718733015,0.22717624592513525
0.11170877959912526,0.15271950527847733,0.7314637340883812,0.10192338479189306,0.11072828121895535,0.23126493389026398,0.15684172776726835,0.18940079867541387,0.20984087365620532
0.11145450775766333,0.1856351159308071,0.6003956051031123,0.24270083219467875,0.057064196435883514,0.17323649777759703,0.03139933457548385,0.20120211839460336,0.2943970206217535
0.13281979619252363,0.14545245863352507,0.9131491996788443,0.2458670648919257,0.2076204774625308,0.01718744097048813,0.4602344210425932,0.04939220576665382,0.01969838986580828
0.12977051176109156,0.13059811695672943,0.9936629622622194,0.14946343993915512,0.039803872675957724,0.27644334958131084,0.3134771418794254,0.18985826446624973,0.0309539314579011
0.11021456804426896,0.14901571135491204,0.7396170983727344,0.06326856235270575,0.21798350305992537,0.0343148335915811,0.3958182296506482,0.11736423674250944,0.17125063460263004
0.18243475683587285,0.18535378843356398,0.9842515676514624,0.22037108479521075,0.23294268503046,0.000928566394321755,0.06266291285795447,0.4824052976076439,0.0006894533144091032
0.11734160308402658,0.1722815606963929,0.681103668957437,0.15017318833083568,0.14465722004897513,0.0984357054839469,0.12746539715251384,0.23067667931122093,0.24859180967250746
0.13861724626450075,0.15052619302898884,0.9208845548748142,0.1174488915425862,0.14548245335994872,0.10938928995979674,0.2164768189107424,0.3082327087048144,0.1029698375221116
0.15395116496761063,0.1641586092598274,0.9378196225087373,0.125636978858704,0.3534263088841489,0.01845007377724614,0.17503309679367307,0.27030039775381975,0.05715314393240805
0.12454463801289109,0.1389482769673803,0.8963381247406859,0.03553225995674238,0.10365911932131201,0.6891512386544063,0.006945177436341736,0.1412484176725923,0.023463786958605442
0.10486906051825096,0.1734981531299326,0.6044390595888051,0.03710828697756202,0.20801580450700372,0.0810525998906501,0.19092999888652262,0.19796840859062428,0.28492490114763724
0.11355383329651801,0.17649004760678114,0.6434007743570637,0.0014506760176078916,0.26109681940231977,0.18942560285896032,0.04979297786587719,0.23648783235666912,0.2617460914985657
0.139511190987481,0.15364700753755842,0.9079981004731121,0.07108040893500511,0.25685257513661097,0.12704545502260708,0.1686898029638655,0.27526285125108857,0.10106890669082277
0.11897622234012159,0.14873485621388105,0.7999215877751852,0.25717527773772547,0.10069905975980181,0.25276467719485624,0.1899921746261888,0.06842611635191152,0.13094269432951627
